id	2015-04-07T19:40:20Z
sport	Running

attribute	data
startTime	2015-04-07T19:40:20Z
totalTime(s)	2360
distance(m)	5709
maximumSpeed(m/s)	4,457777777777777
calories(kcal)	390

index	time	latitude(deg)	longitude(deg)	altitude(m)	distance(m)	speed(m/s)
58	2015-04-07T19:43:17Z	49,09762954711914	6,22435188293457	254	494	3,3108554946051703
59	2015-04-07T19:43:21Z	49,09774398803711	6,2242960929870605	256	507	3,3145729700724282
60	2015-04-07T19:43:23Z	49,09774398803711	6,2242960929870605	256	507	3,137140803866916
61	2015-04-07T19:43:25Z	49,09774398803711	6,2242960929870605	256	507	2,9253040419684515
62	2015-04-07T19:43:27Z	49,09774398803711	6,2242960929870605	256	507	2,77833620707194
63	2015-04-07T19:43:33Z	49,09788513183594	6,224255084991455	254	523	2,926594681209988
64	2015-04-07T19:43:35Z	49,09798049926758	6,224236011505127	252	534	2,9018892182244196
65	2015-04-07T19:43:37Z	49,09798049926758	6,224236011505127	252	534	2,8078367975023055
66	2015-04-07T19:43:39Z	49,09798049926758	6,224236011505127	252	534	2,7198810047573514
67	2015-04-07T19:43:41Z	49,09798049926758	6,224236011505127	252	534	2,593924734327528
68	2015-04-07T19:43:44Z	49,098121643066406	6,224222660064697	245	550	2,9329374101426864
69	2015-04-07T19:43:46Z	49,098228454589844	6,224215984344482	247	562	3,1983399391174316
70	2015-04-07T19:43:48Z	49,098304748535156	6,224208354949951	247	570	3,184383710225423
71	2015-04-07T19:43:50Z	49,098365783691406	6,224213600158691	248	577	3,1115561061435275
72	2015-04-07T19:43:52Z	49,098365783691406	6,224213600158691	248	577	3,035419252183702
73	2015-04-07T19:43:54Z	49,098365783691406	6,224213600158691	248	577	2,9563013712565103
74	2015-04-07T19:43:58Z	49,098514556884766	6,2242279052734375	253	594	3,0820753839280868
75	2015-04-07T19:44:00Z	49,098628997802734	6,224236965179443	254	606	3,267721070183648
76	2015-04-07T19:44:02Z	49,09872055053711	6,224245548248291	255	616	3,4018193350897894
77	2015-04-07T19:44:04Z	49,098785400390625	6,2242584228515625	254	624	3,4688689973619247
78	2015-04-07T19:44:06Z	49,09884262084961	6,22426700592041	254	630	3,337709903717041
79	2015-04-07T19:44:08Z	49,09884262084961	6,22426700592041	254	630	3,0665172470940485
80	2015-04-07T19:44:10Z	49,09884262084961	6,22426700592041	254	630	2,687547471788194
81	2015-04-07T19:44:12Z	49,09884262084961	6,22426700592041	254	630	2,2957383261786566
82	2015-04-07T19:44:14Z	49,09884262084961	6,22426700592041	254	630	2,2229546970791287
83	2015-04-07T19:44:20Z	49,099205017089844	6,224414348602295	255	672	2,4893336825900607
84	2015-04-07T19:44:24Z	49,099327087402344	6,224422454833984	256	685	2,821900579664442
85	2015-04-07T19:44:28Z	49,09942626953125	6,224447250366211	254	697	3,1720132297939725
86	2015-04-07T19:44:32Z	49,09952163696289	6,224441051483154	254	707	3,1771824094984265
87	2015-04-07T19:44:34Z	49,09952163696289	6,224441051483154	254	707	3,06823280122545
88	2015-04-07T19:44:40Z	49,099761962890625	6,224447727203369	258	734	3,157879776424832
89	2015-04-07T19:44:44Z	49,09987258911133	6,224449634552002	261	746	3,2147081693013506
90	2015-04-07T19:44:46Z	49,09987258911133	6,224449634552002	261	746	3,087375693851047
91	2015-04-07T19:44:48Z	49,09987258911133	6,224449634552002	261	746	2,8593717681037054
92	2015-04-07T19:44:50Z	49,09987258911133	6,224449634552002	261	746	2,78641939163208
93	2015-04-07T19:44:58Z	49,10024642944336	6,224440097808838	257	788	2,8358178668551974
94	2015-04-07T19:45:04Z	49,10036849975586	6,2244391441345215	254	802	2,9130623075697155
95	2015-04-07T19:45:06Z	49,10036849975586	6,2244391441345215	254	802	2,8951228989495172
96	2015-04-07T19:45:08Z	49,10049819946289	6,224453449249268	258	816	2,927202648586697
97	2015-04-07T19:45:12Z	49,10061264038086	6,224487781524658	259	829	2,9924053615993924
98	2015-04-07T19:45:14Z	49,10061264038086	6,224487781524658	259	829	2,9759369956122503
