id	2020-04-14T19:18:55Z
sport	Running

attribute	data
startTime	2020-04-14T19:18:55Z
totalTime(s)	2842
distance(m)	6088
maximumSpeed(m/s)	2,896590277777778
calories(kcal)	506

index	time	latitude(deg)	longitude(deg)	altitude(m)	distance(m)	speed(m/s)
151	2020-04-14T19:28:11Z	48,84171676635742	2,3275322914123535	83	1498	2,37458070119222
152	2020-04-14T19:28:14Z	48,841732025146484	2,327648401260376	82	1507	2,402906152937147
153	2020-04-14T19:28:21Z	48,841796875	2,3278958797454834	80	1526	2,3353306452433267
154	2020-04-14T19:28:24Z	48,841819763183594	2,3280093669891357	80	1535	2,352614667680528
155	2020-04-14T19:28:37Z	48,84190368652344	2,3284943103790283	77	1572	2,3769142892625594
156	2020-04-14T19:28:50Z	48,84202194213867	2,328965663909912	74	1609	2,394780582851834
157	2020-04-14T19:28:56Z	48,84205627441406	2,3291361331939697	76	1622	2,352046701643202
158	2020-04-14T19:28:58Z	48,84204864501953	2,329195022583008	77	1627	2,343516084882948
159	2020-04-14T19:29:00Z	48,8420295715332	2,329261064529419	78	1632	2,335886690351698
160	2020-04-14T19:29:02Z	48,84200668334961	2,329331398010254	78	1638	2,328857845730252
161	2020-04-14T19:29:03Z	48,84197998046875	2,32940411567688	79	1644	2,3221296734280057
162	2020-04-14T19:29:06Z	48,841941833496094	2,329496145248413	80	1652	2,3168304231431747
163	2020-04-14T19:29:08Z	48,84189987182617	2,3295986652374268	81	1660	2,312443256378174
164	2020-04-14T19:29:10Z	48,84185028076172	2,3297078609466553	82	1670	2,3086648517184787
165	2020-04-14T19:29:12Z	48,841800689697266	2,3298208713531494	83	1680	2,3051902982923718
166	2020-04-14T19:29:20Z	48,8416633605957	2,32993221282959	85	1698	2,2918942239549422
167	2020-04-14T19:29:27Z	48,84150314331055	2,32999849319458	88	1716	2,276370260450575
168	2020-04-14T19:29:31Z	48,8414306640625	2,3300414085388184	90	1725	2,279872099558512
169	2020-04-14T19:29:34Z	48,84135437011719	2,3300833702087402	92	1733	2,2878556781344943
170	2020-04-14T19:29:38Z	48,84128189086914	2,330125093460083	94	1742	2,2988274362352157
171	2020-04-14T19:29:41Z	48,841209411621094	2,3301665782928467	96	1751	2,311293019188775
172	2020-04-14T19:29:45Z	48,84113693237305	2,3302054405212402	98	1760	2,313234011332194
173	2020-04-14T19:29:48Z	48,841060638427734	2,330242872238159	99	1768	2,312332524193658
174	2020-04-14T19:29:52Z	48,84098434448242	2,330279588699341	102	1777	2,309536404079861
175	2020-04-14T19:29:55Z	48,84090805053711	2,3303158283233643	104	1786	2,305792702568902
176	2020-04-14T19:29:56Z	48,84086227416992	2,330336570739746	105	1791	2,3108434677124023
177	2020-04-14T19:29:57Z	48,8408317565918	2,330350399017334	105	1795	2,318584124247233
178	2020-04-14T19:29:58Z	48,84080505371094	2,330359697341919	106	1798	2,32811795340644
179	2020-04-14T19:29:59Z	48,84078598022461	2,330366611480713	106	1800	2,338548501332601
180	2020-04-14T19:30:01Z	48,84074401855469	2,3303678035736084	107	1805	2,3314123683505588
181	2020-04-14T19:30:03Z	48,8406982421875	2,3303639888763428	108	1810	2,3178603914048934
182	2020-04-14T19:30:05Z	48,84065246582031	2,330357313156128	109	1815	2,300031714969211
183	2020-04-14T19:30:06Z	48,84060287475586	2,3303487300872803	110	1821	2,28006468878852
184	2020-04-14T19:30:10Z	48,840538024902344	2,3303565979003906	111	1828	2,2910989655388727
185	2020-04-14T19:30:13Z	48,84046936035156	2,330369710922241	113	1835	2,3128726747300887
186	2020-04-14T19:30:16Z	48,840396881103516	2,330386161804199	115	1844	2,341805828942193
187	2020-04-14T19:30:19Z	48,8403205871582	2,330404281616211	117	1852	2,374318970574273
188	2020-04-14T19:30:28Z	48,840023040771484	2,3304333686828613	123	1885	2,4219939443800182
189	2020-04-14T19:30:39Z	48,839698791503906	2,330536365509033	128	1922	2,358607980940077
190	2020-04-14T19:30:50Z	48,83938980102539	2,330714225769043	131	1959	2,4125761455959744
191	2020-04-14T19:30:58Z	48,839237213134766	2,3308398723602295	132	1978	2,3128628730773926
192	2020-04-14T19:31:06Z	48,839115142822266	2,331026077270508	135	1998	2,2778916358947754
193	2020-04-14T19:31:16Z	48,838958740234375	2,3312082290649414	135	2020	2,2857226265801325
194	2020-04-14T19:31:19Z	48,83889389038086	2,331242322921753	135	2027	2,2976152102152505
195	2020-04-14T19:31:22Z	48,83883285522461	2,331249952316284	135	2034	2,3131895065307617
196	2020-04-14T19:31:27Z	48,83877182006836	2,331270456314087	133	2041	2,309597068362766
197	2020-04-14T19:31:31Z	48,83869552612305	2,3312950134277344	131	2050	2,3016267352634006
198	2020-04-14T19:31:35Z	48,8386116027832	2,331322193145752	129	2059	2,290737364027235
199	2020-04-14T19:31:39Z	48,838523864746094	2,331350803375244	127	2069	2,278388606177436
200	2020-04-14T19:31:42Z	48,83845138549805	2,3313655853271484	125	2077	2,299827734629313
201	2020-04-14T19:31:45Z	48,838382720947266	2,331376075744629	123	2085	2,333883179558648
202	2020-04-14T19:31:48Z	48,838314056396484	2,33138370513916	121	2093	2,376349767049154
203	2020-04-14T19:31:50Z	48,8382453918457	2,3313896656036377	120	2100	2,4230217933654785
204	2020-04-14T19:31:53Z	48,838165283203125	2,3314049243927	119	2109	2,4163513713412814
205	2020-04-14T19:31:56Z	48,83808517456055	2,3314225673675537	118	2118	2,3917521370781794
206	2020-04-14T19:31:59Z	48,8380012512207	2,331441640853882	118	2128	2,3552009794447155
207	2020-04-14T19:32:01Z	48,837913513183594	2,3314614295959473	118	2137	2,312673727671305
208	2020-04-14T19:32:05Z	48,83783721923828	2,331488609313965	118	2147	2,313739458719889
209	2020-04-14T19:32:08Z	48,8377571105957	2,331519842147827	118	2155	2,326799498664008
210	2020-04-14T19:32:11Z	48,83768081665039	2,3315534591674805	119	2164	2,347855832841661
211	2020-04-14T19:32:14Z	48,83760452270508	2,3315885066986084	119	2173	2,372909916771783
212	2020-04-14T19:32:18Z	48,8375244140625	2,33162260055542	120	2182	2,365038130018446
213	2020-04-14T19:32:21Z	48,83744430541992	2,331657886505127	121	2192	2,347567081451416
214	2020-04-14T19:32:25Z	48,837364196777344	2,331693649291992	123	2201	2,3236968782212997
215	2020-04-14T19:32:28Z	48,837284088134766	2,3317298889160156	124	2210	2,2966268327501083
216	2020-04-14T19:32:41Z	48,83694839477539	2,331851005554199	125	2249	2,40533537334866
217	2020-04-14T19:32:55Z	48,83661651611328	2,33197283744812	116	2287	2,3856480916341147
218	2020-04-14T19:33:06Z	48,83638381958008	2,332045793533325	114	2313	2,330017884572347
219	2020-04-14T19:33:12Z	48,83626937866211	2,3320703506469727	115	2326	2,331271701388889
220	2020-04-14T19:33:28Z	48,83595275878906	2,332125663757324	116	2362	2,3216822412278915
221	2020-04-14T19:33:42Z	48,835636138916016	2,332181930541992	120	2397	2,322308487362332
222	2020-04-14T19:33:55Z	48,8353271484375	2,3322741985321045	122	2432	2,4103244145711265
223	2020-04-14T19:34:07Z	48,83507537841797	2,3323616981506348	125	2461	2,383882999420166
224	2020-04-14T19:34:15Z	48,83485794067383	2,332470178604126	123	2486	2,351606422000461
225	2020-04-14T19:34:18Z	48,83480453491211	2,3325343132019043	122	2494	2,301316261291504
226	2020-04-14T19:34:20Z	48,83477783203125	2,3326029777526855	121	2500	2,235263718499078
227	2020-04-14T19:34:26Z	48,8347282409668	2,332669258117676	121	2507	2,0653021335601807
228	2020-04-14T19:34:32Z	48,83466720581055	2,332749128341675	120	2516	1,8363689051734076
229	2020-04-14T19:34:38Z	48,8345947265625	2,332838535308838	119	2526	1,5681215127309163
230	2020-04-14T19:34:43Z	48,83452224731445	2,332932472229004	119	2537	1,2802170382605658
231	2020-04-14T19:34:46Z	48,8344841003418	2,3330023288726807	118	2543	1,321697367562188
232	2020-04-14T19:34:48Z	48,8344612121582	2,333066940307617	116	2549	1,4804881148868136
233	2020-04-14T19:34:51Z	48,834442138671875	2,333127975463867	115	2554	1,7174861166212294
234	2020-04-14T19:34:53Z	48,83442687988281	2,3331873416900635	113	2558	1,9935875468783908
235	2020-04-14T19:34:57Z	48,834415435791016	2,333308219909668	113	2567	2,1201586723327637
236	2020-04-14T19:35:00Z	48,83441925048828	2,333425998687744	114	2576	2,14052332772149
237	2020-04-14T19:35:05Z	48,83443069458008	2,3335256576538086	114	2584	2,1691779295603433
238	2020-04-14T19:35:09Z	48,834449768066406	2,33364200592041	113	2592	2,194450298945109
239	2020-04-14T19:35:13Z	48,83447265625	2,3337695598602295	112	2602	2,217468155754937
240	2020-04-14T19:35:17Z	48,83449935913086	2,333902597427368	111	2612	2,239358690049913
241	2020-04-14T19:35:21Z	48,83451461791992	2,3340208530426025	111	2621	2,2396514150831432
242	2020-04-14T19:35:24Z	48,83452606201172	2,3341386318206787	111	2630	2,229723665449354
243	2020-04-14T19:35:28Z	48,834537506103516	2,3342559337615967	110	2639	2,2129819128248425
244	2020-04-14T19:35:31Z	48,83454895019531	2,3343734741210938	110	2647	2,192833423614502
245	2020-04-14T19:35:35Z	48,834556579589844	2,3344929218292236	111	2656	2,199368609322442
246	2020-04-14T19:35:38Z	48,83456802368164	2,33461332321167	111	2665	2,213508552975125
247	2020-04-14T19:35:42Z	48,83457565307617	2,3347344398498535	112	2674	2,23271820280287
248	2020-04-14T19:35:45Z	48,83457946777344	2,334855556488037	113	2683	2,2544627719455295
249	2020-04-14T19:35:51Z	48,834571838378906	2,3349757194519043	114	2692	2,2771959834628634
250	2020-04-14T19:35:57Z	48,83455276489258	2,3350954055786133	114	2701	2,3029963175455728
251	2020-04-14T19:36:03Z	48,83452606201172	2,3352150917053223	115	2710	2,3308412233988443
252	2020-04-14T19:36:09Z	48,83449935913086	2,335334539413452	115	2719	2,3597081502278647
253	2020-04-14T19:36:12Z	48,834495544433594	2,3354506492614746	115	2728	2,406160036722819
254	2020-04-14T19:36:15Z	48,83449935913086	2,3355653285980225	114	2736	2,4610426690843368
255	2020-04-14T19:36:18Z	48,83450698852539	2,335679292678833	113	2745	2,521545886993408
256	2020-04-14T19:36:20Z	48,83451843261719	2,335792303085327	112	2753	2,58485926522149
257	2020-04-14T19:36:28Z	48,834510803222656	2,336315155029297	107	2791	2,4949351946512857
258	2020-04-14T19:36:35Z	48,83451843261719	2,3366661071777344	105	2817	2,376735210418701
259	2020-04-14T19:36:38Z	48,83454895019531	2,3367486000061035	105	2824	2,312061521742079
260	2020-04-14T19:36:40Z	48,83457946777344	2,3367834091186523	105	2828	2,2832544644673667
261	2020-04-14T19:36:42Z	48,83461380004883	2,336815118789673	105	2833	2,256076865726047
262	2020-04-14T19:36:47Z	48,83466720581055	2,3368630409240723	104	2840	2,255252732170953
263	2020-04-14T19:36:51Z	48,83473587036133	2,336923837661743	103	2848	2,259942955440945
264	2020-04-14T19:36:55Z	48,83481216430664	2,3369932174682617	101	2858	2,2683087984720864
265	2020-04-14T19:36:59Z	48,834896087646484	2,337067127227783	99	2869	2,2785128487481012
266	2020-04-14T19:37:02Z	48,83496856689453	2,3371076583862305	99	2878	2,295074727800157
267	2020-04-14T19:37:05Z	48,83504104614258	2,3371388912200928	99	2886	2,3162213961283364
268	2020-04-14T19:37:08Z	48,83510971069336	2,3371639251708984	99	2894	2,340424590640598
269	2020-04-14T19:37:11Z	48,835182189941406	2,337185859680176	99	2902	2,3661563131544323
270	2020-04-14T19:37:14Z	48,83525466918945	2,3372268676757812	99	2911	2,3497446378072104
271	2020-04-14T19:37:17Z	48,835323333740234	2,3372724056243896	99	2919	2,317290835910373
272	2020-04-14T19:37:20Z	48,83539581298828	2,3373208045959473	98	2928	2,2741426361931696
273	2020-04-14T19:37:23Z	48,83546447753906	2,3373711109161377	98	2936	2,225647237565782
274	2020-04-14T19:37:26Z	48,83552932739258	2,3374273777008057	98	2945	2,223704391055637
275	2020-04-14T19:37:29Z	48,835594177246094	2,3374879360198975	98	2953	2,2356534004211426
276	2020-04-14T19:37:32Z	48,835655212402344	2,3375513553619385	98	2961	2,256862852308485
277	2020-04-14T19:37:35Z	48,83572006225586	2,337615966796875	98	2970	2,282702922821045
278	2020-04-14T19:37:38Z	48,83578109741211	2,3376710414886475	99	2978	2,291400697496202
279	2020-04-14T19:37:41Z	48,83584213256836	2,3377232551574707	99	2986	2,2977685928344727
280	2020-04-14T19:37:44Z	48,835906982421875	2,3377737998962402	101	2994	2,302582793765598
281	2020-04-14T19:37:47Z	48,835968017578125	2,3378236293792725	102	3001	2,306620809766981
282	2020-04-14T19:37:57Z	48,83620834350586	2,337986946105957	102	3031	2,396700382232666
283	2020-04-14T19:38:08Z	48,83650207519531	2,3382012844085693	100	3067	2,3111714257134333
284	2020-04-14T19:38:17Z	48,83668899536133	2,338306188583374	99	3089	2,2710662417941623
285	2020-04-14T19:38:23Z	48,836788177490234	2,3383898735046387	100	3102	2,25881020228068
286	2020-04-14T19:38:35Z	48,83707046508789	2,3385684490203857	104	3136	2,3622486326429577
287	2020-04-14T19:38:46Z	48,83735656738281	2,3386707305908203	106	3169	2,4126521746317544
288	2020-04-14T19:38:56Z	48,837642669677734	2,3387560844421387	112	3201	2,4164525667826333
289	2020-04-14T19:39:06Z	48,83793258666992	2,338836908340454	113	3234	2,3923736148410373
290	2020-04-14T19:39:11Z	48,83808898925781	2,3389174938201904	111	3252	2,193597952524821
291	2020-04-14T19:39:19Z	48,83815002441406	2,338986873626709	111	3261	1,790601544910007
292	2020-04-14T19:39:26Z	48,838199615478516	2,3390696048736572	113	3269	1,24747806125217
293	2020-04-14T19:39:32Z	48,83824157714844	2,339139938354492	114	3276	1,1536092228359647
