id	2020-04-08T19:16:58Z
sport	Running

attribute	data
startTime	2020-04-08T19:16:58Z
totalTime(s)	2615
distance(m)	5202
maximumSpeed(m/s)	2,8700388888888893
calories(kcal)	434

index	time	latitude(deg)	longitude(deg)	altitude(m)	distance(m)	speed(m/s)
0	2020-04-08T19:17:12Z	48,8319206237793	2,3214290142059326	107	0	0
1	2020-04-08T19:17:23Z	48,8321533203125	2,32128643989563	72	27	2,4962997436523438
2	2020-04-08T19:17:36Z	48,8323974609375	2,3209455013275146	91	64	2,6529068417019315
3	2020-04-08T19:17:48Z	48,832664489746094	2,3205642700195312	102	105	2,8476005130343967
4	2020-04-08T19:17:54Z	48,832847595214844	2,320279598236084	104	134	2,2049407164255777
5	2020-04-08T19:18:09Z	48,8330192565918	2,319929838180542	105	166	2,0526570743984647
6	2020-04-08T19:18:22Z	48,83318328857422	2,3195199966430664	106	201	2,746439774831136
7	2020-04-08T19:18:29Z	48,833221435546875	2,3191981315612793	104	225	2,870038880242242
8	2020-04-08T19:18:32Z	48,8332633972168	2,3191006183624268	104	234	2,860073513454861
9	2020-04-08T19:18:36Z	48,833309173583984	2,3190324306488037	103	241	2,816985978020562
10	2020-04-08T19:18:38Z	48,833351135253906	2,3189597129821777	104	248	2,804627948337131
11	2020-04-08T19:18:41Z	48,833404541015625	2,3188741207122803	105	257	2,7926484743754068
12	2020-04-08T19:18:43Z	48,83346176147461	2,318779706954956	106	266	2,78092172410753
13	2020-04-08T19:18:46Z	48,833518981933594	2,318681001663208	107	276	2,7693210707770453
14	2020-04-08T19:18:47Z	48,833560943603516	2,3186135292053223	107	282	2,7321325408087835
15	2020-04-08T19:18:49Z	48,833595275878906	2,3185548782348633	107	288	2,684364848666721
16	2020-04-08T19:18:50Z	48,83362579345703	2,3185017108917236	108	293	2,629544734954834
17	2020-04-08T19:18:52Z	48,83365249633789	2,318451404571533	107	298	2,5711978806389704
18	2020-04-08T19:18:53Z	48,833683013916016	2,3184075355529785	108	303	2,528390089670817
19	2020-04-08T19:18:54Z	48,833709716796875	2,3183693885803223	108	307	2,488396432664659
20	2020-04-08T19:18:56Z	48,833736419677734	2,3183348178863525	108	311	2,4502786000569663
21	2020-04-08T19:18:57Z	48,833763122558594	2,3183023929595947	109	315	2,413099341922336
22	2020-04-08T19:19:00Z	48,83381652832031	2,3182461261749268	109	322	2,3708976639641657
23	2020-04-08T19:19:03Z	48,83388137817383	2,3181817531585693	109	331	2,32757568359375
24	2020-04-08T19:19:07Z	48,83395767211914	2,3181121349334717	109	340	2,283506393432617
25	2020-04-08T19:19:10Z	48,83403396606445	2,318039655685425	109	350	2,239063580830892
26	2020-04-08T19:19:13Z	48,834102630615234	2,3179714679718018	109	360	2,2151803970336914
27	2020-04-08T19:19:16Z	48,83417510986328	2,3179023265838623	108	369	2,1995124551984997
28	2020-04-08T19:19:20Z	48,83424377441406	2,3178324699401855	107	378	2,189321517944336
29	2020-04-08T19:19:23Z	48,83431625366211	2,3177621364593506	106	388	2,1818689505259194
30	2020-04-08T19:19:36Z	48,8345947265625	2,3173983097076416	107	429	2,3217927085028753
31	2020-04-08T19:19:55Z	48,83479690551758	2,3169758319854736	111	467	2,1107837888929577
32	2020-04-08T19:20:09Z	48,83495330810547	2,3165197372436523	113	505	2,1848344802856445
33	2020-04-08T19:20:23Z	48,835147857666016	2,316103219985962	118	542	2,226388454437256
34	2020-04-08T19:20:36Z	48,835330963134766	2,3156869411468506	124	579	2,242526743147108
35	2020-04-08T19:20:41Z	48,835411071777344	2,3156206607818604	120	589	2,265752421485053
36	2020-04-08T19:20:45Z	48,835453033447266	2,3156638145446777	119	595	2,2527866893344455
37	2020-04-08T19:20:48Z	48,835506439208984	2,31573224067688	117	603	2,231963210635715
38	2020-04-08T19:20:52Z	48,835567474365234	2,315817356109619	115	612	2,205900616115994
39	2020-04-08T19:20:56Z	48,835628509521484	2,315910577774048	113	621	2,1772185961405435
40	2020-04-08T19:20:59Z	48,835693359375	2,3159844875335693	111	630	2,173239919874403
41	2020-04-08T19:21:03Z	48,83576202392578	2,316058874130249	111	640	2,1768605709075928
42	2020-04-08T19:21:06Z	48,83583450317383	2,316133737564087	110	649	2,1855477492014566
43	2020-04-08T19:21:10Z	48,835906982421875	2,316208600997925	110	659	2,1967682573530407
44	2020-04-08T19:21:17Z	48,835994720458984	2,3164234161376953	106	678	2,1643118063608804
45	2020-04-08T19:21:25Z	48,836055755615234	2,3166682720184326	101	697	2,112364239162869
46	2020-04-08T19:21:26Z	48,83609390258789	2,3167495727539062	100	704	2,1304923958248563
47	2020-04-08T19:21:28Z	48,83613204956055	2,316816568374634	99	711	2,1650421619415283
48	2020-04-08T19:21:29Z	48,8361701965332	2,3168742656707764	99	717	2,2105395793914795
49	2020-04-08T19:21:31Z	48,83620834350586	2,316927194595337	98	723	2,261510690053304
50	2020-04-08T19:21:33Z	48,836219787597656	2,3169867992401123	98	727	2,25435283448961
51	2020-04-08T19:21:34Z	48,836219787597656	2,3170437812805176	98	731	2,2285898526509604
52	2020-04-08T19:21:36Z	48,836212158203125	2,3170995712280273	98	735	2,190423938963148
53	2020-04-08T19:21:38Z	48,83620071411133	2,3171546459198	98	740	2,1460563606686063
54	2020-04-08T19:21:42Z	48,83616256713867	2,3172264099121094	98	747	2,1383125252193875
55	2020-04-08T19:21:46Z	48,83610153198242	2,3173043727874756	98	755	2,139409515592787
56	2020-04-08T19:21:50Z	48,83603286743164	2,3173866271972656	98	765	2,146400213241577
57	2020-04-08T19:21:54Z	48,835960388183594	2,3174710273742676	98	775	2,1563378969828286
58	2020-04-08T19:21:55Z	48,83592224121094	2,3175220489501953	98	781	2,1727335453033447
59	2020-04-08T19:21:56Z	48,835899353027344	2,317561149597168	98	785	2,1949164072672525
60	2020-04-08T19:21:58Z	48,835880279541016	2,3175926208496094	98	788	2,2209574116600885
61	2020-04-08T19:21:59Z	48,83586883544922	2,317620277404785	98	790	2,2489277521769204
62	2020-04-08T19:22:03Z	48,83584976196289	2,3177480697631836	99	800	2,267274326748318
63	2020-04-08T19:22:08Z	48,83584213256836	2,3179004192352295	100	811	2,2727216614617243
64	2020-04-08T19:22:12Z	48,83584213256836	2,317997694015503	101	818	2,2631290223863387
65	2020-04-08T19:22:16Z	48,83584976196289	2,318106174468994	102	826	2,247030735015869
66	2020-04-08T19:22:20Z	48,835853576660156	2,3182222843170166	104	835	2,2265953487820096
67	2020-04-08T19:22:24Z	48,83586120605469	2,3183422088623047	106	844	2,2039915455712213
68	2020-04-08T19:22:27Z	48,83586120605469	2,3184635639190674	107	853	2,1866166591644287
69	2020-04-08T19:22:31Z	48,835853576660156	2,318589687347412	109	862	2,169160842895508
70	2020-04-08T19:22:34Z	48,83584976196289	2,318718671798706	111	871	2,151651382446289
71	2020-04-08T19:22:38Z	48,83584213256836	2,3188490867614746	114	881	2,1341151661343045
72	2020-04-08T19:22:41Z	48,83586883544922	2,3189430236816406	115	889	2,1451489130655923
73	2020-04-08T19:22:43Z	48,835906982421875	2,319023370742798	117	896	2,168114185333252
74	2020-04-08T19:22:46Z	48,83595657348633	2,31909441947937	118	904	2,1990338961283364
75	2020-04-08T19:22:49Z	48,83601379394531	2,3191609382629395	119	911	2,2339304288228354
76	2020-04-08T19:22:51Z	48,836063385009766	2,319234848022461	120	919	2,2469843758477106
77	2020-04-08T19:22:54Z	48,83612060546875	2,3193070888519287	121	927	2,255056964026557
78	2020-04-08T19:22:56Z	48,836177825927734	2,31937837600708	122	936	2,259808646308051
79	2020-04-08T19:22:59Z	48,83623504638672	2,319448947906494	122	944	2,2629001405504012
80	2020-04-08T19:23:01Z	48,836299896240234	2,3195199966430664	123	953	2,277079423268636
81	2020-04-08T19:23:03Z	48,83636474609375	2,3195905685424805	123	962	2,2941631740993924
82	2020-04-08T19:23:06Z	48,836429595947266	2,3196611404418945	124	971	2,3131826188829208
83	2020-04-08T19:23:08Z	48,83649826049805	2,3197314739227295	124	980	2,333170043097602
84	2020-04-08T19:23:11Z	48,83655548095703	2,31982159614563	125	989	2,34144926071167
85	2020-04-08T19:23:14Z	48,836612701416016	2,3199198246002197	126	999	2,345840401119656
86	2020-04-08T19:23:18Z	48,836666107177734	2,32002329826355	127	1008	2,347639136844211
87	2020-04-08T19:23:21Z	48,83672332763672	2,320129632949829	128	1018	2,3481422000461154
88	2020-04-08T19:23:24Z	48,83676528930664	2,320236921310425	130	1027	2,353788481818305
89	2020-04-08T19:23:27Z	48,8368034362793	2,320347547531128	132	1037	2,360232141282823
90	2020-04-08T19:23:30Z	48,83683776855469	2,320460319519043	134	1046	2,367206414540609
91	2020-04-08T19:23:33Z	48,83687210083008	2,3205740451812744	136	1055	2,374446921878391
92	2020-04-08T19:23:36Z	48,8369140625	2,320685863494873	139	1064	2,371573978000217
93	2020-04-08T19:23:39Z	48,83695983886719	2,320797920227051	142	1074	2,3647459348042807
94	2020-04-08T19:23:43Z	48,837005615234375	2,3209102153778076	146	1084	2,3552807172139487
95	2020-04-08T19:23:46Z	48,83705520629883	2,3210225105285645	150	1094	2,344497309790717
96	2020-04-08T19:23:58Z	48,837284088134766	2,3214027881622314	151	1131	2,3844883177015515
97	2020-04-08T19:24:02Z	48,837364196777344	2,321533679962158	149	1145	2,4437933497958713
98	2020-04-08T19:24:11Z	48,83750915527344	2,3218185901641846	150	1171	2,3542261123657227
99	2020-04-08T19:24:20Z	48,83763885498047	2,3220999240875244	152	1196	2,3120461569892035
